Organism, OR1/3/7_CODING, OR1/3/7_PSEUDOGENE, OR10_CODING, OR10_PSEUDOGENE, OR11_CODING, OR11_PSEUDOGENE, OR12_CODING, OR12_PSEUDOGENE, OR14_CODING, OR14_PSEUDOGENE, OR2/13_CODING, OR2/13_PSEUDOGENE, OR4_CODING, OR4_PSEUDOGENE, OR5/8/9_CODING, OR5/8/9_PSEUDOGENE, OR51_CODING, OR51_PSEUDOGENE, OR52_CODING, OR52_PSEUDOGENE, OR55_CODING, OR55_PSEUDOGENE, OR56_CODING, OR56_PSEUDOGENE, OR6_CODING, OR6_PSEUDOGENE, TAAR1_PSEUDOGENE, TAAR2_PSEUDOGENE, TAAR3_PSEUDOGENE, TAAR5_PSEUDOGENE, TAAR6_PSEUDOGENE, TAAR7_PSEUDOGENE, TAAR8_PSEUDOGENE, TAAR9_PSEUDOGENE, TAS1R1_CODING, TAS1R1_PSEUDOGENE, TAS1R2_PSEUDOGENE, TAS1R3_PSEUDOGENE, V1R_CODING, V1R_PSEUDOGENE, V2R116_proteinAlignment_CODING, V2R116_proteinAlignment_PSEUDOGENE, V2R1_CODING, V2R1_PSEUDOGENE, V2R26_CODING, V2R26_PSEUDOGENE, _, bird_gammaOR_CODING, bird_gammaOR_PSEUDOGENE, squamate_V2r_CODING, squamate_V2r_PSEUDOGENE
Psittacara_leucophthalmus_GCA_024331625.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 1, 0, 0, 0, 0, 0, 5, 1, 4, 0, 4, 25, 10, 2, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 4, 28, 0, 0
Psittacara_wagleri_GCA_024361765.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 5, 1, 0, 0, 0, 0, 0, 8, 1, 1, 0, 4, 27, 15, 2, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 4, 59, 0, 0
Psittacula_krameri_GCA_002870145.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 7, 4, 0, 0, 0, 1, 0, 5, 0, 2, 3, 5, 48, 17, 2, 1, 2, 5, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 1, 0, 6, 47, 0, 0
Psittacus_erithacus_GCA_009867235.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 1, 10, 3, 0, 0, 0, 0, 0, 2, 1, 2, 4, 1, 16, 10, 2, 2, 5, 2, 0, 0, 0, 0, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 3, 0, 0, 4, 29, 0, 0
Psittacus_timneh_GCA_009867315.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 1, 10, 3, 0, 0, 0, 0, 0, 2, 1, 2, 4, 1, 18, 12, 2, 2, 3, 4, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 3, 0, 0, 2, 32, 0, 0
Psitteuteles_goldiei_GCA_010014875.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 9, 7, 0, 0, 0, 1, 0, 3, 0, 1, 3, 0, 15, 36, 2, 0, 4, 1, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 5, 20, 0, 0
Psophia_crepitans_GCA_013399095.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 15, 8, 1, 1, 1, 0, 0, 3, 3, 1, 10, 1, 17, 10, 5, 7, 9, 6, 0, 0, 0, 0, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 1, 0, 3, 0, 0, 41, 60, 0, 0
Pterocles_burchelli_GCA_013397535.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 6, 11, 0, 1, 1, 0, 0, 5, 1, 3, 3, 2, 8, 2, 4, 1, 6, 2, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 12, 23, 0, 0
Pterocles_gutturalis_GCA_000699245.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 8, 9, 0, 0, 1, 0, 2, 2, 4, 2, 5, 3, 15, 9, 3, 3, 7, 5, 0, 0, 0, 0, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 2, 0, 0, 5, 25, 0, 0
Pterocles_orientalis_GCA_011057875.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 9, 8, 0, 1, 1, 0, 0, 3, 2, 2, 5, 2, 17, 9, 4, 0, 9, 2, 0, 0, 0, 0, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 2, 0, 0, 62, 62, 0, 0
Pterois_miles_GCA_947000775.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 6, 3, 9, 3, 84, 18, 0, 14, 84, 2, 5
Pteronotus_parnellii_mesoamericanus_GCA_021234165.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 107, 18, 32, 17, 15, 6, 1, 0, 1, 0, 68, 25, 27, 24, 162, 53, 73, 28, 83, 25, 1, 0, 10, 7, 43, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 9, 0, 4, 1, 2, 3, 2, 0, 0, 7, 0, 0
Pteronura_brasiliensis_GCA_004024605.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 120, 99, 96, 57, 34, 14, 3, 3, 6, 51, 143, 160, 137, 101, 193, 134, 75, 29, 119, 65, 3, 0, 25, 4, 101, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 7, 26, 2, 3, 1, 0, 2, 4, 0, 3, 14, 0, 0
Pterophyllum_scalare_GCA_024447675.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 0, 0, 3, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 10, 4, 3, 8, 85, 23, 0, 14, 81, 1, 3
Pteropus_alecto_GCA_000325575.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 89, 59, 73, 50, 17, 7, 1, 2, 0, 0, 85, 57, 60, 40, 167, 83, 69, 14, 86, 26, 2, 0, 10, 7, 45, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 12, 1, 2, 1, 2, 0, 0, 13, 0, 0
Pteropus_giganteus_GCA_902729225.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 209, 128, 93, 45, 25, 9, 1, 3, 0, 0, 112, 58, 82, 27, 269, 100, 72, 8, 93, 27, 2, 0, 9, 4, 54, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 12, 1, 2, 1, 2, 0, 0, 13, 0, 0
Pteropus_pselaphon_GCA_014363405.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 145, 125, 74, 62, 13, 5, 1, 2, 0, 0, 85, 60, 54, 39, 225, 107, 72, 12, 82, 26, 2, 0, 11, 6, 65, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 12, 1, 2, 1, 1, 0, 0, 9, 0, 0
Pteropus_vampyrus_GCA_000151845.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 137, 127, 80, 46, 20, 11, 1, 4, 0, 0, 85, 66, 68, 36, 200, 132, 73, 13, 86, 33, 2, 0, 9, 9, 46, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 12, 1, 4, 1, 1, 0, 1, 11, 0, 0
Pteruthius_melanotis_GCA_013401235.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 3, 0, 0, 0, 2, 0, 1, 0, 0, 2, 1, 11, 1, 3, 0, 5, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 1, 0, 0, 5, 7, 0, 0
Ptilonorhynchus_violaceus_GCA_013397565.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 2, 0, 0, 1, 0, 0, 4, 0, 2, 3, 2, 7, 6, 3, 1, 2, 2, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 0, 2, 0, 0, 13, 21, 0, 0
Ptilorrhoa_leucosticta_GCA_013396485.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2, 1, 7, 0, 2, 0, 4, 3, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1, 1, 0, 0, 4, 0, 0
Ptyas_mucosa_GCA_012654045.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 30, 0, 161, 35, 14, 5, 17, 2, 17, 9, 118, 30, 33, 8, 160, 15, 11, 0, 36, 3, 4, 0, 0, 0, 174, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 168, 111, 5, 1, 1792, 429, 0, 142, 44, 2161, 515
Ptychobarbus_kaznakovi_GCA_027422405.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 18, 9, 57, 2, 0, 10, 8, 1, 0
Ptychochromis_oligocanthus_GCA_015103295.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 7, 0, 37, 13, 0, 5, 48, 0, 3
Puffinus_mauretanicus_GCA_023333565.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 26, 33, 0, 1, 0, 0, 0, 10, 7, 16, 18, 14, 20, 19, 3, 11, 6, 9, 0, 1, 0, 0, 41, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 555, 113, 0, 0
Puma_concolor_GCA_003327715.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 128, 44, 59, 37, 36, 9, 1, 3, 12, 9, 165, 80, 88, 59, 187, 78, 54, 26, 107, 41, 0, 3, 19, 5, 73, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 26, 2, 5, 1, 1, 1, 5, 0, 1, 13, 0, 0
Puma_yagouaroundi_GCA_014898765.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 125, 49, 72, 27, 35, 5, 6, 1, 10, 8, 167, 72, 117, 55, 219, 65, 65, 16, 128, 31, 2, 0, 12, 6, 86, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 27, 2, 5, 1, 1, 1, 4, 0, 0, 6, 0, 0
Pundamilia_nyererei_GCA_000239375.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 10, 16, 86, 18, 0, 4, 57, 1, 5
Pungitius_pungitius_GCA_902500615.3_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 6, 9, 51, 7, 0, 15, 87, 1, 7
Pungu_maclareni_GCA_015708565.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 5, 12, 7, 7, 71, 23, 0, 12, 117, 1, 7
Puntigrus_tetrazona_GCA_018831695.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 38, 31, 173, 10, 0, 64, 106, 3, 5
Pusa_hispida_saimensis_GCA_947044825.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 88, 64, 102, 36, 31, 7, 0, 1, 1, 8, 122, 82, 64, 28, 115, 72, 38, 35, 42, 28, 0, 4, 6, 11, 71, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 39, 2, 7, 1, 2, 0, 4, 0, 1, 4, 0, 0
Pycnonotus_jocosus_GCA_013400435.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 10, 0, 2, 0, 2, 1, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1, 1, 0, 1, 12, 0, 0
Pygathrix_nemaeus_GCA_004024825.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 40, 43, 51, 45, 11, 12, 1, 0, 5, 4, 89, 85, 33, 25, 76, 51, 34, 36, 47, 57, 0, 2, 4, 10, 49, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 32, 2, 6, 1, 4, 1, 3, 0, 0, 11, 0, 0
Pygathrix_nigripes_GCA_023764695.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 40, 33, 32, 54, 11, 10, 1, 0, 4, 2, 73, 80, 30, 27, 63, 58, 28, 36, 39, 34, 0, 3, 4, 10, 43, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 2, 7, 1, 4, 1, 3, 0, 5, 6, 0, 0
Pygocentrus_nattereri_GCA_015220715.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 16, 3, 57, 16, 254, 9, 0, 52, 28, 1, 2
Pygoscelis_adeliae_GCA_000699105.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 11, 14, 1, 2, 0, 0, 0, 3, 3, 2, 8, 5, 24, 12, 3, 9, 9, 11, 0, 1, 0, 0, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 3, 0, 0, 4, 9, 0, 0
Pygoscelis_antarcticus_GCA_010078415.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 15, 14, 1, 1, 1, 0, 0, 7, 4, 4, 3, 5, 17, 22, 2, 11, 10, 10, 0, 1, 0, 0, 13, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 3, 0, 0, 141, 81, 0, 0
Pygoscelis_papua_GCA_010090195.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 2, 15, 17, 1, 0, 1, 0, 0, 5, 4, 3, 4, 5, 17, 26, 4, 8, 11, 11, 0, 0, 0, 0, 13, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 3, 0, 0, 87, 61, 0, 0
Pyrgilauda_ruficollis_GCA_017590135.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 3, 0, 0, 0, 0, 0, 0, 6, 1, 0, 1, 4, 10, 1, 2, 0, 1, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 1, 2, 0, 6, 26, 0, 0
Pyrrhura_chapmani_GCA_026413205.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 2, 0, 0, 0, 0, 0, 5, 3, 2, 1, 3, 34, 3, 2, 1, 5, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 6, 30, 0, 0
Pyrrhura_cruentata_GCA_016545565.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 5, 1, 0, 0, 0, 0, 0, 4, 3, 1, 0, 4, 32, 14, 2, 1, 5, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 6, 54, 0, 0
Pyrrhura_frontalis_GCA_010014865.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 2, 0, 0, 0, 0, 0, 5, 3, 2, 1, 3, 30, 15, 2, 1, 5, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 8, 49, 0, 0
Pyrrhura_griseipectus_GCA_010014965.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 1, 0, 0, 0, 0, 0, 3, 3, 2, 2, 2, 34, 18, 2, 1, 5, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 7, 53, 0, 0
Pyrrhura_hoffmanni_GCA_024496005.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 1, 0, 0, 0, 0, 0, 7, 3, 2, 1, 3, 32, 15, 2, 1, 5, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 1, 0, 8, 64, 0, 0
Pyrrhura_lepida_GCA_015163975.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 4, 0, 0, 0, 0, 0, 6, 3, 2, 1, 3, 28, 19, 2, 1, 5, 1, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 7, 60, 0, 0
Pyrrhura_lucianii_GCA_024499995.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 5, 3, 0, 0, 0, 0, 0, 7, 3, 3, 0, 5, 39, 15, 2, 1, 5, 1, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 8, 65, 0, 0
Pyrrhura_molinae_GCA_011763355.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 2, 0, 0, 0, 0, 0, 4, 3, 2, 1, 3, 30, 19, 2, 1, 5, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 10, 48, 0, 0
Pyrrhura_perlata_GCA_011763455.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 2, 0, 0, 0, 0, 0, 5, 3, 2, 1, 3, 33, 14, 2, 1, 5, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 4, 54, 0, 0
Pyrrhura_roseifrons_GCA_024363065.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 4, 2, 0, 0, 0, 0, 0, 8, 3, 2, 1, 3, 29, 19, 2, 1, 5, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 15, 55, 0, 0
Python_bivittatus_GCA_000186305.2_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 20, 15, 258, 110, 19, 15, 26, 4, 54, 79, 103, 69, 26, 21, 155, 58, 12, 6, 30, 10, 1, 2, 0, 0, 132, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 37, 90, 5, 1, 584, 425, 0, 169, 146, 833, 512
Pyxicephalus_adspersus_GCA_004786255.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 14, 7, 335, 94, 25, 10, 10, 6, 0, 0, 187, 70, 0, 1, 181, 56, 10, 0, 43, 6, 7, 2, 0, 0, 188, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 14, 0, 0, 10, 12, 17, 7, 285, 55, 0, 360, 196, 1, 12
Quiscalus_mexicanus_GCA_013399035.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 3, 1, 0, 0, 0, 0, 0, 6, 0, 1, 1, 3, 7, 1, 1, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 1, 1, 0, 2, 33, 0, 0
Rafetus_swinhoei_GCA_019425775.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 23, 11, 561, 206, 23, 7, 39, 6, 101, 65, 33, 21, 13, 21, 284, 110, 177, 36, 1008, 162, 3, 0, 0, 0, 187, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 1, 4, 0, 0, 15, 47, 2, 1
Rallus_limicola_GCA_022605955.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 19, 2, 1, 0, 6, 0, 1, 26, 3, 0, 6, 0, 34, 3, 4, 5, 13, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 939, 218, 0, 0
Ramphastos_sulfuratus_GCA_013399055.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 0, 0, 6, 2, 1, 0, 1, 0, 0, 5, 5, 0, 0, 2, 8, 6, 1, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 1, 1, 0, 1, 1, 0, 9, 8, 0, 0
Rana_temporaria_GCA_905171775.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 15, 1, 445, 58, 11, 4, 2, 1, 0, 0, 136, 17, 0, 0, 275, 18, 12, 1, 65, 9, 5, 1, 0, 0, 184, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 42, 0, 0, 15, 10, 26, 21, 730, 24, 0, 289, 62, 1, 50
Rangifer_tarandus_caribou_GCA_019903745.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 221, 145, 139, 69, 47, 3, 7, 7, 4, 6, 233, 79, 181, 280, 392, 240, 74, 35, 114, 40, 1, 1, 20, 10, 105, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 35, 3, 10, 1, 1, 2, 2, 0, 2, 30, 0, 0
Raphicerus_campestris_GCA_006410735.1_genomic_chemo.tblastn.merged.chemo.output.gff3.name.fasta.ORs.ORs.clean.fasta, 206, 115, 162, 67, 52, 10, 10, 10, 1, 9, 247, 112, 49, 163, 354, 241, 63, 24, 104, 41, 3, 0, 18, 16, 116, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 25, 2, 9, 1, 0, 1, 0, 0, 0, 15, 0, 0
